network,geoname_id,registered_country_geoname_id,represented_country_geoname_id,is_anonymous_proxy,is_satellite_provider,postal_code,latitude,longitude,accuracy_radius
1.64.136.0/21,8223932,1819730,,0,0,,22.2909,114.1500,5
1.64.144.0/21,8223932,1819730,,0,0,,22.2909,114.1500,20
1.64.152.0/24,11101593,1819730,,0,0,,22.2833,113.9500,20
1.64.153.0/24,8223932,1819730,,0,0,,22.2909,114.1500,20
1.64.154.0/23,8223932,1819730,,0,0,,22.2909,114.1500,20
1.64.156.0/22,8223932,1819730,,0,0,,22.2909,114.1500,20
1.64.160.0/24,8223932,1819730,,0,0,,22.2909,114.1500,20
1.64.161.0/24,1818225,1819730,,0,0,,22.4333,114.0333,20
1.64.162.0/23,8223932,1819730,,0,0,,22.2909,114.1500,1
1.64.164.0/22,8223932,1819730,,0,0,,22.2909,114.1500,1
1.64.168.0/23,8223932,1819730,,0,0,,22.2909,114.1500,5
1.64.170.0/24,1818379,1819730,,0,0,,22.1667,114.2500,20
1.64.171.0/24,8223932,1819730,,0,0,,22.2909,114.1500,5
1.64.172.0/23,1818225,1819730,,0,0,,22.4333,114.0333,1
1.64.174.0/23,8223932,1819730,,0,0,,22.2909,114.1500,5
1.64.176.0/21,8223932,1819730,,0,0,,22.2909,114.1500,1
1.64.184.0/24,8223932,1819730,,0,0,,22.2909,114.1500,5
1.64.185.0/24,1819064,1819730,,0,0,,22.2833,114.2167,5
1.64.186.0/23,8223932,1819730,,0,0,,22.2830,114.1585,1
1.64.188.0/22,8223932,1819730,,0,0,,22.2909,114.1500,1
1.64.192.0/25,8504415,1819730,,0,0,,22.3266,114.2078,10
1.64.192.128/25,1818558,1819730,,0,0,,22.4667,114.0000,20
1.64.193.0/24,8223932,1819730,,0,0,,22.2909,114.1500,5
1.64.194.0/24,1818225,1819730,,0,0,,22.4333,114.0333,5
1.64.195.0/24,8223932,1819730,,0,0,,22.2909,114.1500,1
1.64.196.0/22,8223932,1819730,,0,0,,22.2909,114.1500,1
1.64.200.0/21,8223932,1819730,,0,0,,22.2909,114.1500,1
1.64.208.0/24,8223932,1819730,,0,0,,22.2909,114.1500,20
1.64.209.0/24,1818225,1819730,,0,0,,22.4333,114.0333,20
1.64.210.0/23,8223932,1819730,,0,0,,22.2909,114.1500,20
1.64.212.0/22,8223932,1819730,,0,0,,22.2909,114.1500,1
1.64.216.0/21,8223932,1819730,,0,0,,22.2909,114.1500,5
1.64.224.0/24,1818506,1819730,,0,0,,22.3333,114.2500,10
1.64.225.0/24,8223932,1819730,,0,0,,22.2830,114.1585,1
1.64.226.0/23,8223932,1819730,,0,0,,22.2909,114.1500,10
1.64.228.0/22,8223932,1819730,,0,0,,22.2909,114.1500,1
1.64.232.0/23,8223932,1819730,,0,0,,22.2909,114.1500,1
1.64.234.0/23,1818558,1819730,,0,0,,22.4667,114.0000,20
1.64.236.0/23,8223932,1819730,,0,0,,22.2909,114.1500,1
1.64.238.0/24,1819050,1819730,,0,0,,22.3833,114.2667,20
1.64.239.0/24,1819783,1819730,,0,0,,22.2667,114.1833,1
1.64.240.0/24,1818225,1819730,,0,0,,22.4333,114.0333,10
1.64.241.0/24,8223932,1819730,,0,0,,22.2909,114.1500,10
1.64.242.0/23,8223932,1819730,,0,0,,22.2909,114.1500,10
1.64.244.0/22,8223932,1819730,,0,0,,22.2909,114.1500,10
1.64.248.0/21,1819609,1819730,,0,0,,22.3137,114.1837,5
1.65.0.0/17,1819730,1819730,,0,0,,22.2500,114.1667,50
1.65.128.0/23,8504415,1819730,,0,0,,22.3266,114.2078,10
1.65.130.0/23,8223932,1819730,,0,0,,22.2909,114.1500,10
1.65.132.0/23,8223932,1819730,,0,0,,22.2909,114.1500,10
1.65.134.0/24,1818225,1819730,,0,0,,22.4333,114.0333,1
1.65.135.0/24,7533614,1819730,,0,0,,22.3167,114.2167,5
1.65.136.0/24,8223931,1819730,,0,0,,22.2802,114.1634,10
1.65.137.0/24,1819791,1819730,,0,0,,22.3167,114.2667,20
1.65.138.0/23,8223932,1819730,,0,0,,22.2909,114.1500,10
1.65.140.0/24,1819554,1819730,,0,0,,22.3500,114.1000,10
1.65.141.0/24,8223932,1819730,,0,0,,22.2909,114.1500,20
1.65.142.0/23,8223932,1819730,,0,0,,22.2909,114.1500,10
1.65.144.0/21,8223932,1819730,,0,0,,22.2909,114.1500,1
1.65.152.0/22,8223932,1819730,,0,0,,22.2909,114.1500,1
1.65.156.0/23,1819050,1819730,,0,0,,22.3833,114.2667,50
1.65.158.0/23,8223932,1819730,,0,0,,22.2909,114.1500,5
1.65.160.0/21,8223932,1819730,,0,0,,22.2909,114.1500,5
1.65.168.0/23,1819609,1819730,,0,0,,22.3333,114.1833,5
1.65.170.0/24,1818953,1819730,,0,0,,22.3333,114.1500,10
1.65.171.0/24,8223932,1819730,,0,0,,22.2909,114.1500,1
1.65.172.0/22,8223932,1819730,,0,0,,22.2909,114.1500,5
1.65.176.0/24,1819050,1819730,,0,0,,22.3833,114.2667,20
1.65.177.0/24,1819609,1819730,,0,0,,22.3137,114.1837,1
1.65.178.0/24,8504415,1819730,,0,0,,22.3266,114.2078,10
1.65.179.0/24,8223932,1819730,,0,0,,22.2909,114.1500,5
1.65.180.0/22,8223932,1819730,,0,0,,22.2909,114.1500,1
1.65.184.0/22,8223932,1819730,,0,0,,22.2909,114.1500,1
1.65.188.0/23,8223932,1819730,,0,0,,22.2909,114.1500,10
1.65.190.0/23,1819730,1819730,,0,0,,22.2500,114.1667,50
1.65.192.0/21,8223932,1819730,,0,0,,22.2909,114.1500,10
1.65.200.0/24,1818506,1819730,,0,0,,22.3333,114.2500,10
1.65.201.0/24,8223932,1819730,,0,0,,22.2909,114.1500,5
1.65.202.0/24,1818920,1819730,,0,0,,22.3833,114.1833,20
1.65.203.0/24,1818845,1819730,,0,0,,22.5167,114.1167,20
1.65.204.0/24,8223932,1819730,,0,0,,22.2909,114.1500,10
1.65.205.0/24,1818920,1819730,,0,0,,22.3833,114.1833,10
1.65.206.0/23,8223932,1819730,,0,0,,22.2909,114.1500,20
1.65.208.0/24,1818916,1819730,,0,0,,22.3833,114.2000,20
1.65.209.0/24,6957898,1819730,,0,0,,22.3000,113.9500,20
1.65.210.0/23,8223932,1819730,,0,0,,22.2909,114.1500,1
1.65.212.0/22,1819609,1819730,,0,0,,22.3137,114.1837,5
1.65.216.0/23,1819400,1819730,,0,0,,22.4000,114.2333,10
1.65.218.0/23,8223932,1819730,,0,0,,22.2909,114.1500,1
1.65.220.0/22,8223932,1819730,,0,0,,22.2909,114.1500,1
1.65.224.0/19,1819730,1819730,,0,0,,22.2500,114.1667,50
1.66.0.0/18,1861060,1861060,,0,0,,35.6900,139.6900,500
1.66.64.0/19,1861060,1861060,,0,0,,35.6900,139.6900,500
1.66.96.0/21,11034192,1861060,,0,0,332-0001,35.8106,139.7385,50
1.66.104.0/21,1852582,1861060,,0,0,150-0041,35.6642,139.7000,50
1.66.112.0/20,1861060,1861060,,0,0,,35.6900,139.6900,500
1.66.128.0/17,1861060,1861060,,0,0,,35.6900,139.6900,500
1.67.0.0/16,1861060,1861060,,0,0,,35.6900,139.6900,500
1.68.0.0/16,1795912,1814991,,0,0,,37.7269,112.4708,50
1.69.0.0/17,1793511,1814991,,0,0,,37.7269,112.4708,1
1.69.128.0/17,1795912,1814991,,0,0,,37.7269,112.4708,50
1.70.0.0/15,1795912,1814991,,0,0,,37.7269,112.4708,50
1.72.0.0/22,10866761,1861060,,0,0,153-0052,35.6379,139.6934,100
1.72.4.0/24,1850147,1861060,,0,0,102-0082,35.6882,139.7532,20
1.72.5.0/25,1850147,1861060,,0,0,102-0082,35.6882,139.7532,20
1.72.5.128/27,1851510,1861060,,0,0,168-0062,35.6796,139.6600,100
1.72.5.160/29,1849053,1861060,,0,0,321-0000,36.7110,139.9986,20
1.72.5.168/29,1848354,1861060,,0,0,221-0071,35.4885,139.6359,20
1.72.5.176/28,11611632,1861060,,0,0,183-0001,35.6667,139.4833,50
1.72.5.192/26,1851510,1861060,,0,0,166-0003,35.7017,139.6538,20
1.72.6.0/23,11778516,1861060,,0,0,164-0013,35.6892,139.6738,50
1.72.8.0/21,11790394,1861060,,0,0,176-0001,35.7409,139.6494,50
1.72.16.0/20,1861060,1861060,,0,0,,35.6900,139.6900,500
1.72.32.0/19,1861060,1861060,,0,0,,35.6900,139.6900,500
1.72.64.0/19,1861060,1861060,,0,0,,35.6900,139.6900,500
1.72.96.0/21,1861060,1861060,,0,0,,35.6900,139.6900,500
1.72.104.0/21,1860672,1861060,,0,0,247-0052,35.3449,139.5573,100
1.72.112.0/20,1861060,1861060,,0,0,,35.6900,139.6900,500
1.72.128.0/21,1861060,1861060,,0,0,,35.6900,139.6900,500
1.72.136.0/21,1864529,1861060,,0,0,102-0081,35.6868,139.7398,5
1.72.144.0/20,1861060,1861060,,0,0,,35.6900,139.6900,500
1.72.160.0/19,1861060,1861060,,0,0,,35.6900,139.6900,500
1.72.192.0/18,1861060,1861060,,0,0,,35.6900,139.6900,500
1.73.0.0/21,1861060,1861060,,0,0,,35.6900,139.6900,500
1.73.8.0/21,11611609,1861060,,0,0,252-0302,35.5216,139.4447,20
1.73.16.0/20,1861060,1861060,,0,0,,35.6900,139.6900,500
1.73.32.0/21,11790343,1861060,,0,0,181-0012,35.6942,139.5549,20
1.73.40.0/21,1861060,1861060,,0,0,,35.6900,139.6900,500
1.73.48.0/20,1861060,1861060,,0,0,,35.6900,139.6900,500
1.73.64.0/20,1861060,1861060,,0,0,,35.6900,139.6900,500
1.73.80.0/21,1861060,1861060,,0,0,,35.6900,139.6900,500
1.73.88.0/21,1864637,1861060,,0,0,369-1902,35.9167,138.9333,100
1.73.96.0/21,1861060,1861060,,0,0,,35.6900,139.6900,500
1.73.104.0/21,1865694,1861060,,0,0,461-0019,35.1778,136.9076,500
1.73.112.0/20,1861060,1861060,,0,0,,35.6900,139.6900,500
1.73.128.0/21,1861964,1861060,,0,0,272-0142,35.6785,139.9029,200
1.73.136.0/21,1861060,1861060,,0,0,,35.6900,139.6900,500
1.73.144.0/20,1861060,1861060,,0,0,,35.6900,139.6900,500
1.73.160.0/20,1861060,1861060,,0,0,,35.6900,139.6900,500
1.73.176.0/21,11611609,1861060,,0,0,252-0302,35.5216,139.4447,50
1.73.184.0/21,1861060,1861060,,0,0,,35.6900,139.6900,500
1.73.192.0/19,1861060,1861060,,0,0,,35.6900,139.6900,500
1.73.224.0/20,1861060,1861060,,0,0,,35.6900,139.6900,500
1.73.240.0/21,1848354,1861060,,0,0,241-0021,35.4786,139.5421,5
1.73.248.0/21,1861060,1861060,,0,0,,35.6900,139.6900,500
1.74.0.0/16,1861060,1861060,,0,0,,35.6900,139.6900,500
1.75.0.0/23,1864518,1861060,,0,0,182-0021,35.6591,139.5483,20
1.75.2.0/24,1864518,1861060,,0,0,182-0003,35.6571,139.5851,50
1.75.3.0/24,1856057,1861060,,0,0,450-6419,35.1667,136.8833,100
1.75.4.0/23,1861060,1861060,,0,0,,35.6900,139.6900,200
1.75.6.0/24,1861060,1861060,,0,0,,35.6900,139.6900,200
1.75.7.0/24,1850147,1861060,,0,0,102-0082,35.6882,139.7532,100
1.75.8.0/22,10866200,1861060,,0,0,165-0023,35.7290,139.6716,100
1.75.12.0/23,1848354,1861060,,0,0,231-0849,35.4333,139.6500,20
1.75.14.0/23,10731432,1861060,,0,0,410-1102,35.1940,138.9195,100
1.75.16.0/24,1860291,1861060,,0,0,242-0017,35.4652,139.4676,20
1.75.17.0/24,1864134,1861060,,0,0,416-0901,35.1737,138.6299,100
1.75.18.0/23,10865795,1861060,,0,0,162-0056,35.7037,139.7138,100
1.75.20.0/24,1850147,1861060,,0,0,102-0082,35.6882,139.7532,50
1.75.21.0/24,1851717,1861060,,0,0,424-0811,35.1402,138.7772,200
1.75.22.0/23,1850147,1861060,,0,0,102-0082,35.6882,139.7532,50
1.75.24.0/21,1848354,1861060,,0,0,227-0000,35.5467,139.5150,20
1.75.32.0/19,1861060,1861060,,0,0,,35.6900,139.6900,500
1.75.64.0/18,1861060,1861060,,0,0,,35.6900,139.6900,500
1.75.128.0/18,1861060,1861060,,0,0,,35.6900,139.6900,500
1.75.192.0/21,1850147,1861060,,0,0,165-0034,35.7130,139.6492,20
1.75.200.0/21,1861060,1861060,,0,0,,35.6900,139.6900,500
1.75.208.0/21,1865187,1861060,,0,0,116-0002,35.7399,139.7813,50
1.75.216.0/21,1861060,1861060,,0,0,,35.6900,139.6900,500
1.75.224.0/21,1852675,1861060,,0,0,154-0017,35.6466,139.6533,50
1.75.232.0/21,1852582,1861060,,0,0,150-0041,35.6642,139.7000,50
1.75.240.0/21,1850147,1861060,,0,0,102-0082,35.6882,139.7532,50
1.75.248.0/22,1856057,1861060,,0,0,461-0001,35.1765,136.9152,200
1.75.252.0/25,1856057,1861060,,0,0,461-0001,35.1765,136.9152,200
1.75.252.128/27,1863641,1861060,,0,0,500-8002,35.4229,136.7604,200
1.75.252.160/27,1856057,1861060,,0,0,461-0001,35.1765,136.9152,200
1.75.252.192/29,1856057,1861060,,0,0,461-0001,35.1765,136.9152,200
1.75.252.200/29,1856057,1861060,,0,0,460-0002,35.1755,136.9001,200
1.75.252.208/28,11611940,1861060,,0,0,498-0062,35.1053,136.7338,200
1.75.252.224/27,2111901,1861060,,0,0,310-0012,36.3732,140.4944,200
1.75.253.0/24,1856057,1861060,,0,0,461-0001,35.1765,136.9152,200
1.75.254.0/23,1856057,1861060,,0,0,461-0001,35.1765,136.9152,200
1.76.0.0/16,1861060,1861060,,0,0,,35.6900,139.6900,500
1.77.0.0/17,1861060,1861060,,0,0,,35.6900,139.6900,500
1.77.128.0/19,1861060,1861060,,0,0,,35.6900,139.6900,500
1.77.160.0/20,1861060,1861060,,0,0,,35.6900,139.6900,500
1.77.176.0/21,1863958,1861060,,0,0,820-0335,33.5281,130.6647,20
1.77.184.0/21,1861060,1861060,,0,0,,35.6900,139.6900,500
1.77.192.0/21,1861060,1861060,,0,0,,35.6900,139.6900,500
1.77.200.0/21,1853574,1861060,,0,0,520-2153,34.9806,135.9334,100
1.77.208.0/20,1861060,1861060,,0,0,,35.6900,139.6900,500
1.77.224.0/19,1861060,1861060,,0,0,,35.6900,139.6900,500
1.78.0.0/16,1861060,1861060,,0,0,,35.6900,139.6900,500
1.79.0.0/18,1861060,1861060,,0,0,,35.6900,139.6900,500
1.79.64.0/20,1861060,1861060,,0,0,,35.6900,139.6900,500
1.79.80.0/20,1861060,1861060,,0,0,,35.6900,139.6900,200
1.79.96.0/22,1863641,1861060,,0,0,501-1175,35.4000,136.8333,100
1.79.100.0/22,6940394,1861060,,0,0,330-0063,35.8572,139.6490,50
1.79.104.0/21,1861060,1861060,,0,0,,35.6900,139.6900,500
1.79.112.0/20,1861060,1861060,,0,0,,35.6900,139.6900,500
1.79.128.0/19,1861060,1861060,,0,0,,35.6900,139.6900,500
1.79.160.0/20,1861060,1861060,,0,0,,35.6900,139.6900,500
1.79.176.0/21,6822209,1861060,,0,0,470-0162,35.1000,137.0667,100
1.79.184.0/21,1861060,1861060,,0,0,,35.6900,139.6900,500
1.79.192.0/18,1861060,1861060,,0,0,,35.6900,139.6900,500
1.80.0.0/19,1790630,1814991,,0,0,,34.2598,108.9294,1
1.80.32.0/20,1790630,1814991,,0,0,,34.2598,108.9294,1
1.80.48.0/20,1790630,1814991,,0,0,,34.2598,108.9294,100
1.80.64.0/19,1790630,1814991,,0,0,,34.2598,108.9294,1
1.80.96.0/20,1790630,1814991,,0,0,,34.2598,108.9294,200
1.80.112.0/20,1790630,1814991,,0,0,,34.2598,108.9294,1
1.80.128.0/19,1790630,1814991,,0,0,,34.2598,108.9294,1
1.80.160.0/20,1804430,1814991,,0,0,,36.0570,103.8399,1000
1.80.176.0/20,1790630,1814991,,0,0,,34.2598,108.9294,1
1.80.192.0/19,1790630,1814991,,0,0,,34.2598,108.9294,1
1.80.224.0/19,1790630,1814991,,0,0,,34.2598,108.9294,1000
1.81.0.0/18,1796480,1814991,,0,0,,34.2598,108.9294,50
1.81.64.0/18,1790630,1814991,,0,0,,34.2598,108.9294,100
1.81.128.0/18,1818028,1814991,,0,0,,32.8242,105.7767,500
1.81.192.0/18,1808857,1814991,,0,0,,33.0751,107.0221,500
1.82.0.0/17,1796480,1814991,,0,0,,34.2598,108.9294,50
1.82.128.0/18,1796480,1814991,,0,0,,34.2598,108.9294,50
1.82.192.0/20,1809263,1814991,,0,0,,34.3659,107.3590,1
1.82.208.0/20,1796480,1814991,,0,0,,34.2598,108.9294,50
1.82.224.0/19,1796480,1814991,,0,0,,34.2598,108.9294,50
1.83.0.0/19,1790630,1814991,,0,0,,34.2598,108.9294,100
1.83.32.0/19,1790630,1814991,,0,0,,34.2598,108.9294,1
1.83.64.0/18,1790630,1814991,,0,0,,34.2598,108.9294,1
1.83.128.0/17,1790630,1814991,,0,0,,34.2598,108.9294,1
1.84.0.0/17,1808926,1814991,,0,0,,30.2940,120.1619,1000
1.84.128.0/19,1790630,1814991,,0,0,,34.2598,108.9294,1000
1.84.160.0/19,1796480,1814991,,0,0,,34.2598,108.9294,1000
1.84.192.0/18,1796480,1814991,,0,0,,34.2598,108.9294,1000
1.85.0.0/17,1790630,1814991,,0,0,,34.2598,108.9294,500
1.85.128.0/17,1790630,1814991,,0,0,,34.2598,108.9294,1
1.86.0.0/19,1790630,1814991,,0,0,,34.2598,108.9294,1
1.86.32.0/21,1790630,1814991,,0,0,,34.2598,108.9294,1
1.86.40.0/22,1790630,1814991,,0,0,,34.2598,108.9294,1
1.86.44.0/22,1790353,1814991,,0,0,,34.3378,108.7026,1
1.86.48.0/20,1790630,1814991,,0,0,,34.2598,108.9294,1
1.86.64.0/18,1790630,1814991,,0,0,,34.2598,108.9294,1
1.86.128.0/18,1790630,1814991,,0,0,,34.2598,108.9294,500
1.86.192.0/19,1790630,1814991,,0,0,,34.2598,108.9294,500
1.86.224.0/20,1790630,1814991,,0,0,,34.2598,108.9294,500
1.86.240.0/23,1790630,1814991,,0,0,,34.2598,108.9294,500
1.86.242.0/24,1790630,1814991,,0,0,,34.2598,108.9294,500
1.86.243.0/24,1809858,1814991,,0,0,,23.1167,113.2500,500
1.86.244.0/22,1790630,1814991,,0,0,,34.2598,108.9294,500
1.86.248.0/21,1790630,1814991,,0,0,,34.2598,108.9294,500
1.87.0.0/17,1796480,1814991,,0,0,,34.2598,108.9294,50
1.87.128.0/19,1796163,1814991,,0,0,,33.7058,110.2475,100
1.87.160.0/19,1790630,1814991,,0,0,,34.2598,108.9294,20
1.87.192.0/18,1790630,1814991,,0,0,,34.2598,108.9294,500
1.88.0.0/13,2038349,1814991,,0,0,,39.9289,116.3883,50
1.96.0.0/14,1835841,1835841,,0,0,,37.5112,126.9741,200
1.100.0.0/15,1835841,1835841,,0,0,,37.5112,126.9741,200
1.102.0.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.102.8.0/22,1835841,1835841,,0,0,,37.5112,126.9741,200
1.102.12.0/23,1835841,1835841,,0,0,,37.5112,126.9741,200
1.102.14.0/23,1835848,1835841,,0,0,02878,37.5985,126.9783,100
1.102.16.0/20,1835841,1835841,,0,0,,37.5112,126.9741,200
1.102.32.0/19,1835841,1835841,,0,0,,37.5112,126.9741,200
1.102.64.0/21,1843564,1835841,,0,0,21539,37.4562,126.7288,200
1.102.72.0/21,1835841,1835841,,0,0,,37.5112,126.9741,200
1.102.80.0/20,1835841,1835841,,0,0,,37.5112,126.9741,200
1.102.96.0/19,1835841,1835841,,0,0,,37.5112,126.9741,200
1.102.128.0/17,1835841,1835841,,0,0,,37.5112,126.9741,200
1.103.0.0/16,1835841,1835841,,0,0,,37.5112,126.9741,200
1.104.0.0/13,1835841,1835841,,0,0,,37.5112,126.9741,200
1.112.0.0/14,1861060,1861060,,0,0,,35.6900,139.6900,500
1.116.0.0/15,1816670,1814991,,0,0,,39.9288,116.3889,50
1.118.0.0/16,1814991,1814991,,0,0,,34.7725,113.7266,50
1.119.0.0/17,1814991,1814991,,0,0,,34.7725,113.7266,50
1.119.128.0/18,1816670,1814991,,0,0,,39.9288,116.3889,1
1.119.192.0/21,1816670,1814991,,0,0,,39.9288,116.3889,1
1.119.200.0/21,2038349,1814991,,0,0,,39.9289,116.3883,50
1.119.208.0/20,2038349,1814991,,0,0,,39.9289,116.3883,50
1.119.224.0/19,2038349,1814991,,0,0,,39.9289,116.3883,50
1.120.0.0/21,2161863,2077456,,0,0,2259,-33.2602,151.4882,100
1.120.8.0/21,2077456,2077456,,0,0,,-33.4940,143.2104,1000
1.120.16.0/20,2077456,2077456,,0,0,,-33.4940,143.2104,1000
1.120.32.0/19,2077456,2077456,,0,0,,-33.4940,143.2104,1000
1.120.64.0/19,2077456,2077456,,0,0,,-33.4940,143.2104,1000
1.120.96.0/21,2077456,2077456,,0,0,,-33.4940,143.2104,1000
1.120.104.0/22,2077456,2077456,,0,0,,-33.4940,143.2104,1000
1.120.108.0/23,2077456,2077456,,0,0,,-33.4940,143.2104,1000
1.120.110.0/24,2077456,2077456,,0,0,,-33.4940,143.2104,1000
1.120.111.0/26,2077456,2077456,,0,0,,-33.4940,143.2104,1000
1.120.111.64/27,2077456,2077456,,0,0,,-33.4940,143.2104,1000
1.120.111.96/28,2077456,2077456,,0,0,,-33.4940,143.2104,1000
1.120.111.112/29,2077456,2077456,,0,0,,-33.4940,143.2104,1000
1.120.111.120/30,2077456,2077456,,0,0,,-33.4940,143.2104,1000
1.120.111.124/31,2077456,2077456,,0,0,,-33.4940,143.2104,1000
1.120.111.126/32,2152274,2077456,,0,0,,-27.4716,153.0214,1000
1.120.111.127/32,2077456,2077456,,0,0,,-33.4940,143.2104,1000
1.120.111.128/25,2077456,2077456,,0,0,,-33.4940,143.2104,1000
1.120.112.0/21,8358877,2077456,,0,0,2540,-35.0913,150.5965,100
1.120.120.0/21,2077456,2077456,,0,0,,-33.4940,143.2104,1000
1.120.128.0/17,2077456,2077456,,0,0,,-33.4940,143.2104,1000
1.121.0.0/18,2077456,2077456,,0,0,,-33.4940,143.2104,1000
1.121.64.0/19,2077456,2077456,,0,0,,-33.4940,143.2104,1000
1.121.96.0/20,2077456,2077456,,0,0,,-33.4940,143.2104,1000
1.121.112.0/23,2146013,2077456,,0,0,4879,-16.7906,145.6953,1000
1.121.114.0/23,2144157,2077456,,0,0,4160,-27.4741,153.2376,200
1.121.116.0/22,2157380,2077456,,0,0,4053,-27.4112,152.9716,100
1.121.120.0/24,2167164,2077456,,0,0,4554,-26.7290,152.9480,100
1.121.121.0/24,2146782,2077456,,0,0,4164,-27.5623,153.2661,50
1.121.122.0/23,2165087,2077456,,0,0,4217,-28.0003,153.4309,100
1.121.124.0/23,6951440,2077456,,0,0,4272,-27.9379,153.1950,200
1.121.126.0/23,2157107,2077456,,0,0,4553,-26.7655,152.9587,50
1.121.128.0/20,2077456,2077456,,0,0,,-33.4940,143.2104,1000
1.121.144.0/22,2077456,2077456,,0,0,,-33.4940,143.2104,1000
1.121.148.0/28,2077456,2077456,,0,0,,-33.4940,143.2104,1000
1.121.148.16/29,2077456,2077456,,0,0,,-33.4940,143.2104,1000
1.121.148.24/30,2077456,2077456,,0,0,,-33.4940,143.2104,1000
1.121.148.28/32,2077456,2077456,,0,0,,-33.4940,143.2104,1000
1.121.148.29/32,2146142,2077456,,0,0,4817,-19.3099,146.6386,1000
1.121.148.30/31,2077456,2077456,,0,0,,-33.4940,143.2104,1000
1.121.148.32/27,2077456,2077456,,0,0,,-33.4940,143.2104,1000
1.121.148.64/26,2077456,2077456,,0,0,,-33.4940,143.2104,1000
1.121.148.128/25,2077456,2077456,,0,0,,-33.4940,143.2104,1000
1.121.149.0/24,2077456,2077456,,0,0,,-33.4940,143.2104,1000
1.121.150.0/23,2077456,2077456,,0,0,,-33.4940,143.2104,1000
1.121.152.0/21,2077456,2077456,,0,0,,-33.4940,143.2104,1000
1.121.160.0/19,2077456,2077456,,0,0,,-33.4940,143.2104,1000
1.121.192.0/18,2077456,2077456,,0,0,,-33.4940,143.2104,1000
1.122.0.0/19,2077456,2077456,,0,0,,-33.4940,143.2104,1000
1.122.32.0/21,8348596,2077456,,0,0,6069,-31.7709,115.9761,20
1.122.40.0/21,2057575,2077456,,0,0,6035,-31.5465,115.6391,200
1.122.48.0/21,8348093,2077456,,0,0,6112,-32.1334,115.9163,500
1.122.56.0/21,2057575,2077456,,0,0,6035,-31.5465,115.6391,50
1.122.64.0/22,8349100,2077456,,0,0,6173,-32.4057,115.7606,100
1.122.68.0/22,2063523,2077456,,0,0,6872,-31.9490,115.8420,10
1.122.72.0/22,8288551,2077456,,0,0,6003,-31.9461,115.8559,20
1.122.76.0/22,8348596,2077456,,0,0,6069,-31.7709,115.9761,20
1.122.80.0/22,8349049,2077456,,0,0,6230,-33.3989,115.6221,200
1.122.84.0/22,8349293,2077456,,0,0,6069,-31.7580,116.0052,100
1.122.88.0/21,8349049,2077456,,0,0,6230,-33.3989,115.6221,100
1.122.96.0/22,2069163,2077456,,0,0,6124,-32.3354,116.0553,100
1.122.100.0/23,2069163,2077456,,0,0,6124,-32.3354,116.0553,100
1.122.102.0/23,2074700,2077456,,0,0,6055,-31.8694,115.9674,100
1.122.104.0/22,8348596,2077456,,0,0,6069,-31.7709,115.9761,100
1.122.108.0/23,11073472,2077456,,0,0,6064,-31.8276,115.8393,100
1.122.110.0/23,2075909,2077456,,0,0,6237,-33.4180,115.6746,100
1.122.112.0/22,10103756,2077456,,0,0,6208,-32.5851,115.7802,100
1.122.116.0/23,8310707,2077456,,0,0,6230,-33.4051,115.6344,100
1.122.118.0/23,2063293,2077456,,0,0,6208,-32.6220,115.8707,50
1.122.120.0/21,2074700,2077456,,0,0,6055,-31.8694,115.9674,50
1.122.128.0/19,2077456,2077456,,0,0,,-33.4940,143.2104,1000
1.122.160.0/22,8348596,2077456,,0,0,6069,-31.7709,115.9761,200
1.122.164.0/23,9973430,2077456,,0,0,6038,-31.6171,115.6867,20
1.122.166.0/23,2059507,2077456,,0,0,6280,-33.6793,115.2671,100
1.122.168.0/24,8348596,2077456,,0,0,6069,-31.7709,115.9761,20
1.122.169.0/25,8348087,2077456,,0,0,6062,-31.8754,115.8990,20
1.122.169.128/25,2075230,2077456,,0,0,6122,-32.2199,115.9954,1
1.122.170.0/23,8349293,2077456,,0,0,6069,-31.7580,116.0052,50
1.122.172.0/24,2057575,2077456,,0,0,6035,-31.5465,115.6391,50
1.122.173.0/24,2065337,2077456,,0,0,6073,-31.9030,116.1669,200
1.122.174.0/24,8349049,2077456,,0,0,6230,-33.3989,115.6221,100
1.122.175.0/24,2062338,2077456,,0,0,6168,-32.2823,115.7369,50
1.122.176.0/22,8348596,2077456,,0,0,6069,-31.7709,115.9761,50
1.122.180.0/23,8348596,2077456,,0,0,6069,-31.7709,115.9761,50
1.122.182.0/24,2075265,2077456,,0,0,6280,-33.6315,115.3390,50
1.122.183.0/24,8348596,2077456,,0,0,6069,-31.7709,115.9761,50
1.122.184.0/21,10054939,2077456,,0,0,6112,-32.1215,115.9308,50
1.122.192.0/24,8348607,2077456,,0,0,6071,-31.9109,116.1024,50
1.122.193.0/24,2057575,2077456,,0,0,6035,-31.5465,115.6391,20
1.122.194.0/24,2077030,2077456,,0,0,6054,-31.9032,115.9496,20
1.122.195.0/24,2075230,2077456,,0,0,6122,-32.2199,115.9954,50
1.122.196.0/23,8349084,2077456,,0,0,6016,-31.9201,115.8354,50
1.122.198.0/24,2063817,2077456,,0,0,6081,-31.8742,116.1384,50
1.122.199.0/24,8349084,2077456,,0,0,6016,-31.9201,115.8354,50
1.122.200.0/22,2057575,2077456,,0,0,6035,-31.5465,115.6391,50
